"DXCC","PROVINCE CODE","PROVINCE NAME","DME NUMBER","DME NAME"
"281","AV","Ávila"," 05207","San Esteban del Valle"
"281","AV","Ávila"," 05208","San Esteban de Zapardiel"
"281","AV","Ávila"," 05209","San García de Ingelmos"
"281","AV","Ávila"," 05210","San Juan de la Encinilla"
"281","AV","Ávila"," 05211","San Juan de la Nava"
"281","AV","Ávila"," 05212","San Juan del Molinillo"
"281","AV","Ávila"," 05213","San Juan del Olmo"
"281","AV","Ávila"," 05214","San Lorenzo de Tormes"
"281","AV","Ávila"," 05215","San Martín de la Vega del Alberche"
"281","AV","Ávila"," 05216","San Martín del Pimpollar"
"281","AV","Ávila"," 05217","San Miguel de Corneja"
"281","AV","Ávila"," 05218","San Miguel de Serrezuela"
"281","AV","Ávila"," 05219","San Pascual"
"281","AV","Ávila"," 05220","San Pedro del Arroyo"
"281","AV","Ávila"," 05221","Santa Cruz del Valle"
"281","AV","Ávila"," 05222","Santa Cruz de Pinares"
"281","AV","Ávila"," 05224","Santa María del Arroyo"
"281","AV","Ávila"," 05225","Santa María del Berrocal"
"281","AV","Ávila"," 05226","Santa María de los Caballeros"
"281","AV","Ávila"," 05227","Santa María del Tiétar"
"281","AV","Ávila"," 05228","Santiago del Collado"
"281","AV","Ávila"," 05229","Santo Domingo de las Posadas"
"281","AV","Ávila"," 05230","Santo Tomé de Zabarcos"
"281","AV","Ávila"," 05231","San Vicente de Arévalo"
"281","AV","Ávila"," 05232","Serrada (La)"
"281","AV","Ávila"," 05233","Serranillos"
"281","AV","Ávila"," 05234","Sigeres"
"281","AV","Ávila"," 05235","Sinlabajos"
"281","AV","Ávila"," 05236","Solana de Ávila"
"281","AV","Ávila"," 05237","Solana de Rioalmar"
"281","AV","Ávila"," 05238","Solosancho"
"281","AV","Ávila"," 05239","Sotalbo"
"281","AV","Ávila"," 05240","Sotillo de la Adrada"
"281","AV","Ávila"," 05241","Tiemblo (El)"
"281","AV","Ávila"," 05242","Tiñosillos"
"281","AV","Ávila"," 05243","Tolbaños"
"281","AV","Ávila"," 05244","Tormellas"
"281","AV","Ávila"," 05245","Tornadizos de Ávila"
"281","AV","Ávila"," 05246","Tórtoles"
"281","AV","Ávila"," 05247","Torre (La)"
"281","AV","Ávila"," 05249","Umbrías"
"281","AV","Ávila"," 05251","Vadillo de la Sierra"
"281","AV","Ávila"," 05252","Valdecasa"
"281","AV","Ávila"," 05253","Vega de Santa María"
"281","AV","Ávila"," 05254","Velayos"
"281","AV","Ávila"," 05256","Villaflor"
"281","AV","Ávila"," 05257","Villafranca de la Sierra"
"281","AV","Ávila"," 05258","Villanueva de Gómez"
"281","AV","Ávila"," 05259","Villanueva del Aceral"
"281","AV","Ávila"," 05260","Villanueva del Campillo"
"281","AV","Ávila"," 05261","Villar de Corneja"
"281","AV","Ávila"," 05262","Villarejo del Valle"
"281","AV","Ávila"," 05263","Villatoro"
"281","AV","Ávila"," 05264","Viñegra de Moraña"
"281","AV","Ávila"," 05265","Vita"
"281","AV","Ávila"," 05266","Zapardiel de la Cañada"
"281","AV","Ávila"," 05267","Zapardiel de la Ribera"
"281","AV","Ávila"," 05901","San Juan de Gredos"
"281","AV","Ávila"," 05902","Santa María del Cubillo"
"281","AV","Ávila"," 05903","Diego del Carpio"
"281","AV","Ávila"," 05904","Santiago del Tormes"
"281","AV","Ávila"," 05905","Villanueva de Ávila"
"281","BA","Badajoz"," 06001","Acedera"
"281","BA","Badajoz"," 06002","Aceuchal"
"281","BA","Badajoz"," 06003","Ahillones"
"281","BA","Badajoz"," 06004","Alange"
"281","BA","Badajoz"," 06005","Albuera (La)"
"281","BA","Badajoz"," 06006","Alburquerque"
"281","BA","Badajoz"," 06007","Alconchel"
"281","BA","Badajoz"," 06008","Alconera"
"281","BA","Badajoz"," 06009","Aljucén"
"281","BA","Badajoz"," 06010","Almendral"
"281","BA","Badajoz"," 06011","Almendralejo"
"281","BA","Badajoz"," 06012","Arroyo de San Serván"
"281","BA","Badajoz"," 06013","Atalaya"
"281","BA","Badajoz"," 06014","Azuaga"
"281","BA","Badajoz"," 06015","Badajoz"
"281","BA","Badajoz"," 06016","Barcarrota"
"281","BA","Badajoz"," 06017","Baterno"
"281","BA","Badajoz"," 06018","Benquerencia de la Serena"
"281","BA","Badajoz"," 06019","Berlanga"
"281","BA","Badajoz"," 06020","Bienvenida"
"281","BA","Badajoz"," 06021","Bodonal de la Sierra"
"281","BA","Badajoz"," 06022","Burguillos del Cerro"
"281","BA","Badajoz"," 06023","Cabeza del Buey"
"281","BA","Badajoz"," 06024","Cabeza la Vaca"
"281","BA","Badajoz"," 06025","Calamonte"
"281","BA","Badajoz"," 06026","Calera de León"
"281","BA","Badajoz"," 06027","Calzadilla de los Barros"
"281","BA","Badajoz"," 06028","Campanario"
"281","BA","Badajoz"," 06029","Campillo de Llerena"
"281","BA","Badajoz"," 06030","Capilla"
"281","BA","Badajoz"," 06031","Carmonita"
"281","BA","Badajoz"," 06032","Carrascalejo (El)"
"281","BA","Badajoz"," 06033","Casas de Don Pedro"
"281","BA","Badajoz"," 06034","Casas de Reina"
"281","BA","Badajoz"," 06035","Castilblanco"
"281","BA","Badajoz"," 06036","Castuera"
"281","BA","Badajoz"," 06037","Codosera (La)"
"281","BA","Badajoz"," 06038","Cordobilla de Lácara"
"281","BA","Badajoz"," 06039","Coronada (La)"
"281","BA","Badajoz"," 06040","Corte de Peleas"
"281","BA","Badajoz"," 06041","Cristina"
"281","BA","Badajoz"," 06042","Cheles"
"281","BA","Badajoz"," 06043","Don Álvaro"
"281","BA","Badajoz"," 06044","Don Benito"
"281","BA","Badajoz"," 06045","Entrín Bajo"
"281","BA","Badajoz"," 06046","Esparragalejo"
"281","BA","Badajoz"," 06047","Esparragosa de la Serena"
"281","BA","Badajoz"," 06048","Esparragosa de Lares"
"281","BA","Badajoz"," 06049","Feria"
"281","BA","Badajoz"," 06050","Fregenal de la Sierra"
"281","BA","Badajoz"," 06051","Fuenlabrada de los Montes"
"281","BA","Badajoz"," 06052","Fuente de Cantos"
"281","BA","Badajoz"," 06053","Fuente del Arco"
"281","BA","Badajoz"," 06054","Fuente del Maestre"
"281","BA","Badajoz"," 06055","Fuentes de León"
"281","BA","Badajoz"," 06056","Garbayuela"
"281","BA","Badajoz"," 06057","Garlitos"
"281","BA","Badajoz"," 06058","Garrovilla (La)"
"281","BA","Badajoz"," 06059","Granja de Torrehermosa"
"281","BA","Badajoz"," 06060","Guareña"
"281","BA","Badajoz"," 06061","Haba (La)"
"281","BA","Badajoz"," 06062","Helechosa de los Montes"
"281","BA","Badajoz"," 06063","Herrera del Duque"
"281","BA","Badajoz"," 06064","Higuera de la Serena"
"281","BA","Badajoz"," 06065","Higuera de Llerena"
"281","BA","Badajoz"," 06066","Higuera de Vargas"
"281","BA","Badajoz"," 06067","Higuera la Real"
"281","BA","Badajoz"," 06068","Hinojosa del Valle"
"281","BA","Badajoz"," 06069","Hornachos"
"281","BA","Badajoz"," 06070","Jerez de los Caballeros"
"281","BA","Badajoz"," 06071","Lapa (La)"
"281","BA","Badajoz"," 06072","Lobón"
"281","BA","Badajoz"," 06073","Llera"
"281","BA","Badajoz"," 06074","Llerena"
"281","BA","Badajoz"," 06075","Magacela"
"281","BA","Badajoz"," 06076","Maguilla"
"281","BA","Badajoz"," 06077","Malcocinado"
"281","BA","Badajoz"," 06078","Malpartida de la Serena"
"281","BA","Badajoz"," 06079","Manchita"
"281","BA","Badajoz"," 06080","Medellín"
"281","BA","Badajoz"," 06081","Medina de las Torres"
"281","BA","Badajoz"," 06082","Mengabril"
"281","BA","Badajoz"," 06083","Mérida"
"281","BA","Badajoz"," 06084","Mirandilla"
"281","BA","Badajoz"," 06085","Monesterio"
"281","BA","Badajoz"," 06086","Montemolín"
"281","BA","Badajoz"," 06087","Monterrubio de la Serena"
"281","BA","Badajoz"," 06088","Montijo"
"281","BA","Badajoz"," 06089","Morera (La)"
"281","BA","Badajoz"," 06090","Nava de Santiago (La)"
"281","BA","Badajoz"," 06091","Navalvillar de Pela"
"281","BA","Badajoz"," 06092","Nogales"
"281","BA","Badajoz"," 06093","Oliva de la Frontera"
"281","BA","Badajoz"," 06094","Oliva de Mérida"
"281","BA","Badajoz"," 06095","Olivenza"
"281","BA","Badajoz"," 06096","Orellana de la Sierra"
"281","BA","Badajoz"," 06097","Orellana la Vieja"
"281","BA","Badajoz"," 06098","Palomas"
"281","BA","Badajoz"," 06099","Parra (La)"
"281","BA","Badajoz"," 06100","Peñalsordo"
"281","BA","Badajoz"," 06101","Peraleda del Zaucejo"
"281","BA","Badajoz"," 06102","Puebla de Alcocer"
"281","BA","Badajoz"," 06103","Puebla de la Calzada"
"281","BA","Badajoz"," 06104","Puebla de la Reina"
"281","BA","Badajoz"," 06105","Puebla del Maestre"
"281","BA","Badajoz"," 06106","Puebla del Prior"
"281","BA","Badajoz"," 06107","Puebla de Obando"
"281","BA","Badajoz"," 06108","Puebla de Sancho Pérez"
"281","BA","Badajoz"," 06109","Quintana de la Serena"
"281","BA","Badajoz"," 06110","Reina"
"281","BA","Badajoz"," 06111","Rena"
"281","BA","Badajoz"," 06112","Retamal de Llerena"
"281","BA","Badajoz"," 06113","Ribera del Fresno"
"281","BA","Badajoz"," 06114","Risco"
"281","BA","Badajoz"," 06115","Roca de la Sierra (La)"
"281","BA","Badajoz"," 06116","Salvaleón"
"281","BA","Badajoz"," 06117","Salvatierra de los Barros"
"281","BA","Badajoz"," 06118","Sancti-Spíritus"
"281","BA","Badajoz"," 06119","San Pedro de Mérida"
"281","BA","Badajoz"," 06120","Santa Amalia"
"281","BA","Badajoz"," 06121","Santa Marta"
"281","BA","Badajoz"," 06122","Santos de Maimona (Los)"
"281","BA","Badajoz"," 06123","San Vicente de Alcántara"
"281","BA","Badajoz"," 06124","Segura de León"
"281","BA","Badajoz"," 06125","Siruela"
"281","BA","Badajoz"," 06126","Solana de los Barros"
"281","BA","Badajoz"," 06127","Talarrubias"
"281","BA","Badajoz"," 06128","Talavera la Real"
"281","BA","Badajoz"," 06129","Táliga"
"281","BA","Badajoz"," 06130","Tamurejo"
"281","BA","Badajoz"," 06131","Torre de Miguel Sesmero"
"281","BA","Badajoz"," 06132","Torremayor"
"281","BA","Badajoz"," 06133","Torremejía"
"281","BA","Badajoz"," 06134","Trasierra"
"281","BA","Badajoz"," 06135","Trujillanos"
"281","BA","Badajoz"," 06136","Usagre"
"281","BA","Badajoz"," 06137","Valdecaballeros"
"281","BA","Badajoz"," 06138","Valdetorres"
"281","BA","Badajoz"," 06139","Valencia de las Torres"
"281","BA","Badajoz"," 06140","Valencia del Mombuey"
"281","BA","Badajoz"," 06141","Valencia del Ventoso"
"281","BA","Badajoz"," 06142","Valverde de Burguillos"
"281","BA","Badajoz"," 06143","Valverde de Leganés"
"281","BA","Badajoz"," 06144","Valverde de Llerena"
"281","BA","Badajoz"," 06145","Valverde de Mérida"
"281","BA","Badajoz"," 06146","Valle de la Serena"
"281","BA","Badajoz"," 06147","Valle de Matamoros"
"281","BA","Badajoz"," 06148","Valle de Santa Ana"
"281","BA","Badajoz"," 06149","Villafranca de los Barros"
"281","BA","Badajoz"," 06150","Villagarcía de la Torre"
"281","BA","Badajoz"," 06151","Villagonzalo"
"281","BA","Badajoz"," 06152","Villalba de los Barros"
"281","BA","Badajoz"," 06153","Villanueva de la Serena"
"281","BA","Badajoz"," 06154","Villanueva del Fresno"
"281","BA","Badajoz"," 06155","Villar del Rey"
"281","BA","Badajoz"," 06156","Villar de Rena"
"281","BA","Badajoz"," 06157","Villarta de los Montes"
"281","BA","Badajoz"," 06158","Zafra"
"281","BA","Badajoz"," 06159","Zahínos"
"281","BA","Badajoz"," 06160","Zalamea de la Serena"
"281","BA","Badajoz"," 06161","Zarza-Capilla"
"281","BA","Badajoz"," 06162","Zarza (La)"
"281","BA","Badajoz"," 06901","Valdelacalzada"
"281","BA","Badajoz"," 06902","Pueblonuevo del Guadiana"
"281","BA","Badajoz"," 06903","Guadiana"
"21","IB","Baleares"," 07001","Alaró"
"21","IB","Baleares"," 07002","Alaior"
"21","IB","Baleares"," 07003","Alcúdia"
"21","IB","Baleares"," 07004","Algaida"
"21","IB","Baleares"," 07005","Andratx"
"21","IB","Baleares"," 07006","Artà"
"21","IB","Baleares"," 07007","Banyalbufar"
"21","IB","Baleares"," 07008","Binissalem"
"21","IB","Baleares"," 07009","Búger"
"21","IB","Baleares"," 07010","Bunyola"
"21","IB","Baleares"," 07011","Calvià"
"21","IB","Baleares"," 07012","Campanet"
"21","IB","Baleares"," 07013","Campos"
"21","IB","Baleares"," 07014","Capdepera"
"21","IB","Baleares"," 07015","Ciutadella de Menorca"
"21","IB","Baleares"," 07016","Consell"
"21","IB","Baleares"," 07017","Costitx"
"21","IB","Baleares"," 07018","Deiá"
"21","IB","Baleares"," 07019","Escorca"
"21","IB","Baleares"," 07020","Esporles"
"21","IB","Baleares"," 07021","Estellencs"
"21","IB","Baleares"," 07022","Felanitx"
"21","IB","Baleares"," 07023","Ferreries"
"21","IB","Baleares"," 07024","Formentera"
"21","IB","Baleares"," 07025","Fornalutx"
"21","IB","Baleares"," 07026","Eivissa"
"21","IB","Baleares"," 07027","Inca"
"21","IB","Baleares"," 07028","Lloret de Vistalegre"
"21","IB","Baleares"," 07029","Lloseta"
"21","IB","Baleares"," 07030","Llubí"
"21","IB","Baleares"," 07031","Llucmajor"
"21","IB","Baleares"," 07032","Maó"
"21","IB","Baleares"," 07033","Manacor"
"21","IB","Baleares"," 07034","Mancor de la Vall"
"21","IB","Baleares"," 07035","Maria de la Salut"
"21","IB","Baleares"," 07036","Marratxí"
"21","IB","Baleares"," 07037","Mercadal (Es)"
"21","IB","Baleares"," 07038","Montuïri"
"21","IB","Baleares"," 07039","Muro"
"21","IB","Baleares"," 07040","Palma"
"21","IB","Baleares"," 07041","Petra"
"21","IB","Baleares"," 07042","Pollença"
"21","IB","Baleares"," 07043","Porreres"
"21","IB","Baleares"," 07044","Pobla (Sa)"
"21","IB","Baleares"," 07045","Puigpunyent"
"21","IB","Baleares"," 07046","Sant Antoni de Portmany"
"21","IB","Baleares"," 07047","Sencelles"
"21","IB","Baleares"," 07048","Sant Josep de sa Talaia"
"21","IB","Baleares"," 07049","Sant Joan"
"21","IB","Baleares"," 07050","Sant Joan de Labritja"
"21","IB","Baleares"," 07051","Sant Llorenç des Cardassar"
"21","IB","Baleares"," 07052","Sant Lluís"
"21","IB","Baleares"," 07053","Santa Eugènia"
"21","IB","Baleares"," 07054","Santa Eulària des Riu"
"21","IB","Baleares"," 07055","Santa Margalida"
"21","IB","Baleares"," 07056","Santa María del Camí"
"21","IB","Baleares"," 07057","Santanyí"
"21","IB","Baleares"," 07058","Selva"
"21","IB","Baleares"," 07059","Salines (Ses)"
"21","IB","Baleares"," 07060","Sineu"
"21","IB","Baleares"," 07061","Sóller"
"21","IB","Baleares"," 07062","Son Servera"
"21","IB","Baleares"," 07063","Valldemossa"
"21","IB","Baleares"," 07064","Castell (Es)"
"21","IB","Baleares"," 07065","Vilafranca de Bonany"
"21","IB","Baleares"," 07901","Ariany"
"21","IB","Baleares"," 07902","Migjorn Gran (Es)"
"281","B","Barcelona"," 08001","Abrera"
"281","B","Barcelona"," 08002","Aguilar de Segarra"
"281","B","Barcelona"," 08003","Alella"
"281","B","Barcelona"," 08004","Alpens"
"281","B","Barcelona"," 08005","Ametlla del Vallès (L')"
"281","B","Barcelona"," 08006","Arenys de Mar"
"281","B","Barcelona"," 08007","Arenys de Munt"
"281","B","Barcelona"," 08008","Argençola"
"281","B","Barcelona"," 08009","Argentona"
"281","B","Barcelona"," 08010","Artés"
"281","B","Barcelona"," 08011","Avià"
"281","B","Barcelona"," 08012","Avinyó"
"281","B","Barcelona"," 08013","Avinyonet del Penedès"
"281","B","Barcelona"," 08014","Aiguafreda"
"281","B","Barcelona"," 08015","Badalona"
"281","B","Barcelona"," 08016","Bagà"
"281","B","Barcelona"," 08017","Balenyà"
"281","B","Barcelona"," 08018","Balsareny"
"281","B","Barcelona"," 08019","Barcelona"
"281","B","Barcelona"," 08020","Begues"
"281","B","Barcelona"," 08021","Bellprat"
"281","B","Barcelona"," 08022","Berga"
"281","B","Barcelona"," 08023","Bigues i Riells del Fai"
"281","B","Barcelona"," 08024","Borredà"
"281","B","Barcelona"," 08025","Bruc (El)"
"281","B","Barcelona"," 08026","Brull (El)"
"281","B","Barcelona"," 08027","Cabanyes (Les)"
"281","B","Barcelona"," 08028","Cabrera d'Anoia"
"281","B","Barcelona"," 08029","Cabrera de Mar"
"281","B","Barcelona"," 08030","Cabrils"
"281","B","Barcelona"," 08031","Calaf"
"281","B","Barcelona"," 08032","Caldes d'Estrac"
"281","B","Barcelona"," 08033","Caldes de Montbui"
"281","B","Barcelona"," 08034","Calders"
"281","B","Barcelona"," 08035","Calella"
"281","B","Barcelona"," 08036","Calonge de Segarra"
"281","B","Barcelona"," 08037","Calldetenes"
"281","B","Barcelona"," 08038","Callús"
"281","B","Barcelona"," 08039","Campins"
"281","B","Barcelona"," 08040","Canet de Mar"
"281","B","Barcelona"," 08041","Canovelles"
"281","B","Barcelona"," 08042","Cànoves i Samalús"
"281","B","Barcelona"," 08043","Canyelles"
"281","B","Barcelona"," 08044","Capellades"
"281","B","Barcelona"," 08045","Capolat"
"281","B","Barcelona"," 08046","Cardedeu"
"281","B","Barcelona"," 08047","Cardona"
"281","B","Barcelona"," 08048","Carme"
"281","B","Barcelona"," 08049","Casserres"
"281","B","Barcelona"," 08050","Castellar del Riu"
"281","B","Barcelona"," 08051","Castellar del Vallès"
"281","B","Barcelona"," 08052","Castellar de n'Hug"
"281","B","Barcelona"," 08053","Castellbell i el Vilar"
"281","B","Barcelona"," 08054","Castellbisbal"
"281","B","Barcelona"," 08055","Castellcir"
"281","B","Barcelona"," 08056","Castelldefels"
"281","B","Barcelona"," 08057","Castell de l'Areny"
"281","B","Barcelona"," 08058","Castellet i la Gornal"
"281","B","Barcelona"," 08059","Castellfollit del Boix"
"281","B","Barcelona"," 08060","Castellfollit de Riubregós"
"281","B","Barcelona"," 08061","Castellgalí"
"281","B","Barcelona"," 08062","Castellnou de Bages"
"281","B","Barcelona"," 08063","Castellolí"
"281","B","Barcelona"," 08064","Castellterçol"
"281","B","Barcelona"," 08065","Castellví de la Marca"
"281","B","Barcelona"," 08066","Castellví de Rosanes"
"281","B","Barcelona"," 08067","Centelles"
"281","B","Barcelona"," 08068","Cervelló"
"281","B","Barcelona"," 08069","Collbató"
"281","B","Barcelona"," 08070","Collsuspina"
"281","B","Barcelona"," 08071","Copons"
"281","B","Barcelona"," 08072","Corbera de Llobregat"
"281","B","Barcelona"," 08073","Cornellà de Llobregat"
"281","B","Barcelona"," 08074","Cubelles"
"281","B","Barcelona"," 08075","Dosrius"
"281","B","Barcelona"," 08076","Esparreguera"
"281","B","Barcelona"," 08077","Esplugues de Llobregat"
"281","B","Barcelona"," 08078","Espunyola (L')"
"281","B","Barcelona"," 08079","Estany (L')"
"281","B","Barcelona"," 08080","Fígols"
"281","B","Barcelona"," 08081","Fogars de Montclús"
"281","B","Barcelona"," 08082","Fogars de la Selva"
"281","B","Barcelona"," 08083","Folgueroles"
"281","B","Barcelona"," 08084","Fonollosa"
"281","B","Barcelona"," 08085","Font-rubí"
"281","B","Barcelona"," 08086","Franqueses del Vallès (Les)"
"281","B","Barcelona"," 08087","Gallifa"
"281","B","Barcelona"," 08088","Garriga (La)"
"281","B","Barcelona"," 08089","Gavà"
"281","B","Barcelona"," 08090","Gaià"
"281","B","Barcelona"," 08091","Gelida"
"281","B","Barcelona"," 08092","Gironella"
"281","B","Barcelona"," 08093","Gisclareny"
"281","B","Barcelona"," 08094","Granada (La)"
"281","B","Barcelona"," 08095","Granera"
"281","B","Barcelona"," 08096","Granollers"
"281","B","Barcelona"," 08097","Gualba"
"281","B","Barcelona"," 08098","Sant Salvador de Guardiola"
"281","B","Barcelona"," 08099","Guardiola de Berguedà"
"281","B","Barcelona"," 08100","Gurb"
"281","B","Barcelona"," 08101","Hospitalet de Llobregat (L')"
"281","B","Barcelona"," 08102","Igualada"
"281","B","Barcelona"," 08103","Jorba"
"281","B","Barcelona"," 08104","Llacuna (La)"
"281","B","Barcelona"," 08105","Llagosta (La)"
"281","B","Barcelona"," 08106","Llinars del Vallès"
"281","B","Barcelona"," 08107","Lliçà d'Amunt"
"281","B","Barcelona"," 08108","Lliçà de Vall"
"281","B","Barcelona"," 08109","Lluçà"
"281","B","Barcelona"," 08110","Malgrat de Mar"
"281","B","Barcelona"," 08111","Malla"
"281","B","Barcelona"," 08112","Manlleu"
"281","B","Barcelona"," 08113","Manresa"
"281","B","Barcelona"," 08114","Martorell"
"281","B","Barcelona"," 08115","Martorelles"
"281","B","Barcelona"," 08116","Masies de Roda (Les)"
"281","B","Barcelona"," 08117","Masies de Voltregà (Les)"
"281","B","Barcelona"," 08118","Masnou (El)"
"281","B","Barcelona"," 08119","Masquefa"
"281","B","Barcelona"," 08120","Matadepera"
"281","B","Barcelona"," 08121","Mataró"
